Time,Ch1,Ch2,status
2023/12/05 15:38:27.196,-231,-223,3
2023/12/05 15:38:27.198,-225,-222,3
2023/12/05 15:38:27.200,-220,-221,3
2023/12/05 15:38:27.201,-215,-219,3
2023/12/05 15:38:27.203,-212,-219,3
2023/12/05 15:38:27.205,-210,-221,3
2023/12/05 15:38:27.206,-211,-227,3
2023/12/05 15:38:27.208,-215,-238,3
2023/12/05 15:38:27.210,-220,-253,3
2023/12/05 15:38:27.211,-228,-271,3
2023/12/05 15:38:27.213,-237,-291,3
2023/12/05 15:38:27.215,-246,-311,3
2023/12/05 15:38:27.216,-256,-328,3
2023/12/05 15:38:27.218,-264,-341,3
2023/12/05 15:38:27.220,-270,-347,3
2023/12/05 15:38:27.221,-273,-345,3
2023/12/05 15:38:27.223,-274,-336,3
2023/12/05 15:38:27.225,-271,-321,3
2023/12/05 15:38:27.226,-265,-300,3
2023/12/05 15:38:27.228,-257,-276,3
2023/12/05 15:38:27.230,-247,-251,3
2023/12/05 15:38:27.231,-236,-228,3
2023/12/05 15:38:27.233,-225,-210,3
2023/12/05 15:38:27.235,-215,-197,3
2023/12/05 15:38:27.236,-207,-189,3
2023/12/05 15:38:27.238,-201,-188,3
2023/12/05 15:38:27.240,-197,-191,3
2023/12/05 15:38:27.241,-197,-198,3
2023/12/05 15:38:27.243,-198,-206,3
2023/12/05 15:38:27.245,-202,-215,3
2023/12/05 15:38:27.246,-207,-223,3
2023/12/05 15:38:27.248,-212,-229,3
2023/12/05 15:38:27.250,-218,-232,3
2023/12/05 15:38:27.251,-223,-233,3
2023/12/05 15:38:27.253,-228,-232,3
2023/12/05 15:38:27.255,-231,-230,3
2023/12/05 15:38:27.256,-233,-227,3
2023/12/05 15:38:27.258,-233,-225,3
2023/12/05 15:38:27.260,-233,-224,3
2023/12/05 15:38:27.261,-232,-223,3
2023/12/05 15:38:27.263,-231,-223,3
2023/12/05 15:38:27.265,-230,-224,3
2023/12/05 15:38:27.266,-228,-224,3
2023/12/05 15:38:27.268,-227,-224,3
2023/12/05 15:38:27.270,-225,-222,3
2023/12/05 15:38:27.271,-223,-220,3
2023/12/05 15:38:27.273,-222,-217,3
2023/12/05 15:38:27.275,-220,-213,3
2023/12/05 15:38:27.276,-217,-209,3
2023/12/05 15:38:27.278,-215,-205,3
2023/12/05 15:38:27.280,-213,-203,3
2023/12/05 15:38:27.281,-211,-203,3
2023/12/05 15:38:27.283,-210,-205,3
2023/12/05 15:38:27.285,-210,-209,3
2023/12/05 15:38:27.286,-211,-214,3
2023/12/05 15:38:27.288,-213,-221,3
2023/12/05 15:38:27.290,-217,-228,3
2023/12/05 15:38:27.291,-221,-236,3
2023/12/05 15:38:27.293,-226,-242,3
2023/12/05 15:38:27.295,-231,-247,3
2023/12/05 15:38:27.296,-236,-251,3
2023/12/05 15:38:27.298,-239,-253,3
2023/12/05 15:38:27.300,-241,-253,3
2023/12/05 15:38:27.301,-241,-252,3
2023/12/05 15:38:27.303,-239,-249,3
2023/12/05 15:38:27.305,-236,-247,3
2023/12/05 15:38:27.306,-232,-243,3
2023/12/05 15:38:27.308,-226,-240,3
2023/12/05 15:38:27.310,-221,-238,3
2023/12/05 15:38:27.311,-216,-235,3
2023/12/05 15:38:27.313,-211,-233,3
2023/12/05 15:38:27.315,-207,-231,3
2023/12/05 15:38:27.316,-204,-229,3
2023/12/05 15:38:27.318,-202,-228,3
2023/12/05 15:38:27.320,-201,-227,3
2023/12/05 15:38:27.321,-202,-226,3
2023/12/05 15:38:27.323,-204,-227,3
2023/12/05 15:38:27.325,-208,-228,3
2023/12/05 15:38:27.326,-213,-231,3
2023/12/05 15:38:27.328,-219,-235,3
2023/12/05 15:38:27.330,-226,-241,3
2023/12/05 15:38:27.331,-234,-248,3
2023/12/05 15:38:27.333,-242,-255,3
2023/12/05 15:38:27.335,-250,-263,3
2023/12/05 15:38:27.336,-256,-271,3
2023/12/05 15:38:27.338,-261,-278,3
2023/12/05 15:38:27.340,-265,-283,3
2023/12/05 15:38:27.341,-266,-288,3
2023/12/05 15:38:27.343,-264,-290,3
2023/12/05 15:38:27.345,-261,-290,3
2023/12/05 15:38:27.346,-256,-289,3
2023/12/05 15:38:27.348,-251,-286,3
2023/12/05 15:38:27.350,-246,-283,3
2023/12/05 15:38:27.351,-241,-278,3
2023/12/05 15:38:27.353,-238,-272,3
2023/12/05 15:38:27.355,-236,-266,3
2023/12/05 15:38:27.356,-235,-260,3
2023/12/05 15:38:27.358,-236,-254,3
2023/12/05 15:38:27.360,-237,-249,3
2023/12/05 15:38:27.361,-239,-243,3
2023/12/05 15:38:27.363,-240,-238,3
2023/12/05 15:38:27.365,-240,-234,3
2023/12/05 15:38:27.366,-238,-231,3
2023/12/05 15:38:27.368,-236,-228,3
2023/12/05 15:38:27.370,-232,-227,3
2023/12/05 15:38:27.371,-228,-227,3
2023/12/05 15:38:27.373,-224,-228,3
2023/12/05 15:38:27.375,-221,-230,3
2023/12/05 15:38:27.376,-219,-233,3
2023/12/05 15:38:27.378,-219,-237,3
2023/12/05 15:38:27.380,-221,-242,3
2023/12/05 15:38:27.381,-225,-247,3
2023/12/05 15:38:27.383,-231,-252,3
2023/12/05 15:38:27.385,-237,-257,3
2023/12/05 15:38:27.386,-243,-261,3
2023/12/05 15:38:27.388,-249,-265,3
2023/12/05 15:38:27.390,-253,-268,3
2023/12/05 15:38:27.391,-256,-269,3
2023/12/05 15:38:27.393,-257,-269,3
2023/12/05 15:38:27.395,-255,-268,3
2023/12/05 15:38:27.396,-253,-266,3
2023/12/05 15:38:27.398,-249,-262,3
2023/12/05 15:38:27.400,-244,-258,3
2023/12/05 15:38:27.401,-240,-254,3
2023/12/05 15:38:27.403,-236,-249,3
2023/12/05 15:38:27.405,-234,-245,3
2023/12/05 15:38:27.406,-233,-241,3
2023/12/05 15:38:27.408,-233,-237,3
2023/12/05 15:38:27.410,-235,-235,3
2023/12/05 15:38:27.411,-237,-232,3
2023/12/05 15:38:27.413,-239,-231,3
2023/12/05 15:38:27.415,-241,-230,3
2023/12/05 15:38:27.416,-242,-230,3
2023/12/05 15:38:27.418,-242,-230,3
2023/12/05 15:38:27.420,-242,-230,3
2023/12/05 15:38:27.421,-240,-231,3
2023/12/05 15:38:27.423,-239,-231,3
2023/12/05 15:38:27.425,-237,-232,3
2023/12/05 15:38:27.426,-235,-233,3
2023/12/05 15:38:27.428,-235,-234,3
2023/12/05 15:38:27.430,-235,-234,3
2023/12/05 15:38:27.431,-235,-235,3
2023/12/05 15:38:27.433,-235,-235,3
2023/12/05 15:38:27.435,-234,-234,3
2023/12/05 15:38:27.436,-233,-233,3
2023/12/05 15:38:27.438,-229,-231,3
2023/12/05 15:38:27.440,-224,-228,3
2023/12/05 15:38:27.441,-217,-226,3
2023/12/05 15:38:27.443,-209,-223,3
2023/12/05 15:38:27.445,-201,-221,3
2023/12/05 15:38:27.446,-193,-220,3
2023/12/05 15:38:27.448,-186,-220,3
2023/12/05 15:38:27.450,-182,-221,3
2023/12/05 15:38:27.451,-181,-224,3
2023/12/05 15:38:27.453,-183,-226,3
2023/12/05 15:38:27.455,-187,-230,3
2023/12/05 15:38:27.456,-195,-233,3
2023/12/05 15:38:27.458,-203,-236,3
2023/12/05 15:38:27.460,-212,-237,3
2023/12/05 15:38:27.461,-220,-238,3
2023/12/05 15:38:27.463,-227,-237,3
2023/12/05 15:38:27.465,-231,-234,3
2023/12/05 15:38:27.466,-233,-231,3
2023/12/05 15:38:27.468,-233,-227,3
2023/12/05 15:38:27.470,-231,-223,3
2023/12/05 15:38:27.471,-228,-220,3
2023/12/05 15:38:27.473,-225,-217,3
2023/12/05 15:38:27.475,-223,-216,3
2023/12/05 15:38:27.476,-221,-215,3
2023/12/05 15:38:27.478,-220,-217,3
2023/12/05 15:38:27.480,-221,-219,3
2023/12/05 15:38:27.481,-222,-222,3
2023/12/05 15:38:27.483,-224,-226,3
2023/12/05 15:38:27.485,-225,-230,3
2023/12/05 15:38:27.486,-226,-234,3
2023/12/05 15:38:27.488,-226,-237,3
2023/12/05 15:38:27.490,-226,-239,3
2023/12/05 15:38:27.491,-226,-241,3
2023/12/05 15:38:27.493,-226,-241,3
2023/12/05 15:38:27.495,-226,-241,3
2023/12/05 15:38:27.496,-227,-239,3
2023/12/05 15:38:27.498,-229,-236,3
2023/12/05 15:38:27.500,-232,-232,3
2023/12/05 15:38:27.501,-236,-228,3
2023/12/05 15:38:27.503,-240,-223,3
2023/12/05 15:38:27.505,-243,-220,3
2023/12/05 15:38:27.506,-246,-217,3
2023/12/05 15:38:27.508,-248,-215,3
2023/12/05 15:38:27.510,-248,-215,3
2023/12/05 15:38:27.511,-248,-217,3
2023/12/05 15:38:27.513,-245,-220,3
2023/12/05 15:38:27.515,-242,-225,3
2023/12/05 15:38:27.516,-239,-229,3
2023/12/05 15:38:27.518,-236,-234,3
2023/12/05 15:38:27.520,-233,-237,3
2023/12/05 15:38:27.521,-232,-238,3
2023/12/05 15:38:27.523,-231,-237,3
2023/12/05 15:38:27.525,-232,-234,3
2023/12/05 15:38:27.526,-234,-229,3
2023/12/05 15:38:27.528,-237,-223,3
2023/12/05 15:38:27.530,-240,-217,3
2023/12/05 15:38:27.531,-244,-213,3
2023/12/05 15:38:27.533,-247,-211,3
2023/12/05 15:38:27.535,-250,-213,3
2023/12/05 15:38:27.536,-252,-219,3
2023/12/05 15:38:27.538,-253,-231,3
2023/12/05 15:38:27.540,-254,-247,3
2023/12/05 15:38:27.541,-255,-267,3
2023/12/05 15:38:27.543,-256,-288,3
2023/12/05 15:38:27.545,-258,-308,3
2023/12/05 15:38:27.546,-260,-325,3
2023/12/05 15:38:27.548,-262,-338,3
2023/12/05 15:38:27.550,-264,-343,3
2023/12/05 15:38:27.551,-266,-342,3
2023/12/05 15:38:27.553,-268,-333,3
2023/12/05 15:38:27.555,-268,-318,3
2023/12/05 15:38:27.556,-268,-298,3
2023/12/05 15:38:27.558,-266,-276,3
2023/12/05 15:38:27.560,-264,-254,3
2023/12/05 15:38:27.561,-260,-235,3
2023/12/05 15:38:27.563,-256,-220,3
2023/12/05 15:38:27.565,-252,-212,3
2023/12/05 15:38:27.566,-248,-209,3
2023/12/05 15:38:27.568,-244,-210,3
2023/12/05 15:38:27.570,-242,-215,3
2023/12/05 15:38:27.571,-240,-222,3
2023/12/05 15:38:27.573,-239,-227,3
2023/12/05 15:38:27.575,-238,-230,3
2023/12/05 15:38:27.576,-237,-229,3
2023/12/05 15:38:27.578,-235,-223,3
2023/12/05 15:38:27.580,-232,-214,3
2023/12/05 15:38:27.581,-228,-204,3
2023/12/05 15:38:27.583,-223,-194,3
2023/12/05 15:38:27.585,-218,-187,3
2023/12/05 15:38:27.586,-214,-185,3
2023/12/05 15:38:27.588,-211,-190,3
2023/12/05 15:38:27.590,-209,-202,3
2023/12/05 15:38:27.591,-210,-220,3
2023/12/05 15:38:27.593,-213,-243,3
2023/12/05 15:38:27.595,-218,-268,3
2023/12/05 15:38:27.596,-225,-293,3
2023/12/05 15:38:27.598,-234,-314,3
2023/12/05 15:38:27.600,-242,-328,3
2023/12/05 15:38:27.601,-249,-334,3
2023/12/05 15:38:27.603,-255,-332,3
2023/12/05 15:38:27.605,-259,-321,3
2023/12/05 15:38:27.606,-260,-303,3
2023/12/05 15:38:27.608,-259,-281,3
2023/12/05 15:38:27.610,-256,-258,3
2023/12/05 15:38:27.611,-252,-236,3
2023/12/05 15:38:27.613,-248,-218,3
2023/12/05 15:38:27.615,-244,-206,3
2023/12/05 15:38:27.616,-241,-200,3
2023/12/05 15:38:27.618,-239,-199,3
2023/12/05 15:38:27.620,-239,-203,3
2023/12/05 15:38:27.621,-239,-210,3
2023/12/05 15:38:27.623,-240,-218,3
2023/12/05 15:38:27.625,-242,-224,3
2023/12/05 15:38:27.626,-242,-229,3
2023/12/05 15:38:27.628,-242,-229,3
2023/12/05 15:38:27.630,-241,-227,3
2023/12/05 15:38:27.631,-238,-221,3
2023/12/05 15:38:27.633,-234,-213,3
2023/12/05 15:38:27.635,-229,-205,3
2023/12/05 15:38:27.636,-223,-197,3
2023/12/05 15:38:27.638,-218,-191,3
2023/12/05 15:38:27.640,-213,-188,3
2023/12/05 15:38:27.641,-209,-188,3
2023/12/05 15:38:27.643,-207,-191,3
2023/12/05 15:38:27.645,-206,-196,3
2023/12/05 15:38:27.646,-207,-202,3
2023/12/05 15:38:27.648,-210,-208,3
2023/12/05 15:38:27.650,-214,-214,3
2023/12/05 15:38:27.651,-220,-219,3
2023/12/05 15:38:27.653,-225,-221,3
2023/12/05 15:38:27.655,-232,-222,3
2023/12/05 15:38:27.656,-237,-221,3
2023/12/05 15:38:27.658,-243,-219,3
2023/12/05 15:38:27.660,-248,-217,3
2023/12/05 15:38:27.661,-253,-215,3
2023/12/05 15:38:27.663,-257,-213,3
2023/12/05 15:38:27.665,-261,-213,3
2023/12/05 15:38:27.666,-264,-214,3
2023/12/05 15:38:27.668,-267,-216,3
2023/12/05 15:38:27.670,-269,-220,3
2023/12/05 15:38:27.671,-270,-223,3
2023/12/05 15:38:27.673,-271,-227,3
2023/12/05 15:38:27.675,-271,-231,3
2023/12/05 15:38:27.676,-269,-235,3
2023/12/05 15:38:27.678,-267,-238,3
2023/12/05 15:38:27.680,-263,-241,3
2023/12/05 15:38:27.681,-259,-244,3
2023/12/05 15:38:27.683,-255,-246,3
2023/12/05 15:38:27.685,-252,-249,3
2023/12/05 15:38:27.686,-249,-252,3
2023/12/05 15:38:27.688,-249,-255,3
2023/12/05 15:38:27.690,-249,-258,3
2023/12/05 15:38:27.691,-252,-260,3
2023/12/05 15:38:27.693,-256,-262,3
2023/12/05 15:38:27.695,-260,-263,3
2023/12/05 15:38:27.696,-264,-263,3
2023/12/05 15:38:27.698,-268,-263,3
2023/12/05 15:38:27.700,-270,-262,3
2023/12/05 15:38:27.701,-269,-262,3
2023/12/05 15:38:27.703,-267,-261,3
2023/12/05 15:38:27.705,-262,-262,3
2023/12/05 15:38:27.706,-255,-263,3
2023/12/05 15:38:27.708,-248,-265,3
2023/12/05 15:38:27.710,-241,-267,3
2023/12/05 15:38:27.711,-234,-269,3
2023/12/05 15:38:27.713,-229,-270,3
2023/12/05 15:38:27.715,-226,-270,3
2023/12/05 15:38:27.716,-225,-268,3
2023/12/05 15:38:27.718,-226,-264,3
2023/12/05 15:38:27.720,-229,-258,3
2023/12/05 15:38:27.721,-233,-250,3
2023/12/05 15:38:27.723,-238,-240,3
2023/12/05 15:38:27.725,-242,-231,3
2023/12/05 15:38:27.726,-246,-221,3
2023/12/05 15:38:27.728,-248,-213,3
2023/12/05 15:38:27.730,-249,-206,3
2023/12/05 15:38:27.731,-248,-201,3
2023/12/05 15:38:27.733,-246,-199,3
2023/12/05 15:38:27.735,-243,-198,3
2023/12/05 15:38:27.736,-240,-199,3
2023/12/05 15:38:27.738,-237,-200,3
2023/12/05 15:38:27.740,-233,-202,3
2023/12/05 15:38:27.741,-230,-202,3
2023/12/05 15:38:27.743,-228,-203,3
2023/12/05 15:38:27.745,-226,-202,3
2023/12/05 15:38:27.746,-225,-201,3
2023/12/05 15:38:27.748,-225,-200,3
2023/12/05 15:38:27.750,-225,-200,3
2023/12/05 15:38:27.751,-227,-200,3
2023/12/05 15:38:27.753,-229,-200,3
2023/12/05 15:38:27.755,-231,-203,3
2023/12/05 15:38:27.756,-233,-206,3
2023/12/05 15:38:27.758,-234,-209,3
2023/12/05 15:38:27.760,-235,-213,3
2023/12/05 15:38:27.761,-234,-216,3
2023/12/05 15:38:27.763,-232,-218,3
2023/12/05 15:38:27.765,-228,-219,3
2023/12/05 15:38:27.766,-223,-219,3
2023/12/05 15:38:27.768,-217,-216,3
2023/12/05 15:38:27.770,-210,-212,3
2023/12/05 15:38:27.771,-203,-207,3
2023/12/05 15:38:27.773,-197,-202,3
2023/12/05 15:38:27.775,-193,-196,3
2023/12/05 15:38:27.776,-190,-191,3
2023/12/05 15:38:27.778,-189,-187,3
2023/12/05 15:38:27.780,-190,-185,3
2023/12/05 15:38:27.781,-193,-184,3
2023/12/05 15:38:27.783,-198,-184,3
2023/12/05 15:38:27.785,-203,-185,3
2023/12/05 15:38:27.786,-209,-187,3
2023/12/05 15:38:27.788,-214,-190,3
2023/12/05 15:38:27.790,-219,-193,3
2023/12/05 15:38:27.791,-222,-195,3
2023/12/05 15:38:27.793,-224,-197,3
2023/12/05 15:38:27.795,-224,-199,3
2023/12/05 15:38:27.796,-222,-201,3
2023/12/05 15:38:27.798,-220,-203,3
2023/12/05 15:38:27.800,-218,-204,3
2023/12/05 15:38:27.801,-217,-206,3
2023/12/05 15:38:27.803,-216,-208,3
2023/12/05 15:38:27.805,-217,-210,3
2023/12/05 15:38:27.806,-219,-212,3
2023/12/05 15:38:27.808,-223,-214,3
2023/12/05 15:38:27.810,-228,-215,3
2023/12/05 15:38:27.811,-233,-216,3
2023/12/05 15:38:27.813,-239,-216,3
2023/12/05 15:38:27.815,-244,-214,3
2023/12/05 15:38:27.816,-247,-211,3
2023/12/05 15:38:27.818,-248,-207,3
2023/12/05 15:38:27.820,-247,-202,3
2023/12/05 15:38:27.821,-245,-197,3
2023/12/05 15:38:27.823,-241,-192,3
2023/12/05 15:38:27.825,-236,-188,3
2023/12/05 15:38:27.826,-231,-185,3
2023/12/05 15:38:27.828,-227,-185,3
2023/12/05 15:38:27.830,-225,-185,3
2023/12/05 15:38:27.831,-223,-188,3
2023/12/05 15:38:27.833,-224,-192,3
2023/12/05 15:38:27.835,-225,-197,3
2023/12/05 15:38:27.836,-227,-201,3
2023/12/05 15:38:27.838,-229,-206,3
2023/12/05 15:38:27.840,-231,-209,3
2023/12/05 15:38:27.841,-231,-211,3
2023/12/05 15:38:27.843,-230,-212,3
2023/12/05 15:38:27.845,-228,-211,3
2023/12/05 15:38:27.846,-225,-210,3
2023/12/05 15:38:27.848,-222,-207,3
2023/12/05 15:38:27.850,-219,-205,3
2023/12/05 15:38:27.851,-217,-203,3
2023/12/05 15:38:27.853,-218,-202,3
2023/12/05 15:38:27.855,-221,-202,3
2023/12/05 15:38:27.856,-225,-203,3
2023/12/05 15:38:27.858,-232,-204,3
2023/12/05 15:38:27.860,-240,-206,3
2023/12/05 15:38:27.861,-249,-208,3
2023/12/05 15:38:27.863,-257,-210,3
2023/12/05 15:38:27.865,-264,-212,3
2023/12/05 15:38:27.866,-269,-212,3
2023/12/05 15:38:27.868,-272,-211,3
2023/12/05 15:38:27.870,-272,-210,3
2023/12/05 15:38:27.871,-272,-207,3
2023/12/05 15:38:27.873,-270,-205,3
2023/12/05 15:38:27.875,-267,-202,3
2023/12/05 15:38:27.876,-264,-199,3
2023/12/05 15:38:27.878,-262,-197,3
2023/12/05 15:38:27.880,-260,-195,3
2023/12/05 15:38:27.881,-258,-194,3
2023/12/05 15:38:27.883,-257,-194,3
2023/12/05 15:38:27.885,-255,-195,3
2023/12/05 15:38:27.886,-253,-196,3
2023/12/05 15:38:27.888,-249,-197,3
2023/12/05 15:38:27.890,-244,-197,3
2023/12/05 15:38:27.891,-237,-198,3
2023/12/05 15:38:27.893,-230,-197,3
2023/12/05 15:38:27.895,-221,-197,3
2023/12/05 15:38:27.896,-213,-195,3
2023/12/05 15:38:27.898,-206,-193,3
2023/12/05 15:38:27.900,-201,-191,3
2023/12/05 15:38:27.901,-197,-189,3
2023/12/05 15:38:27.903,-197,-187,3
2023/12/05 15:38:27.905,-199,-186,3
2023/12/05 15:38:27.906,-204,-185,3
2023/12/05 15:38:27.908,-210,-186,3
2023/12/05 15:38:27.910,-219,-188,3
2023/12/05 15:38:27.911,-228,-191,3
2023/12/05 15:38:27.913,-237,-196,3
2023/12/05 15:38:27.915,-245,-201,3
2023/12/05 15:38:27.916,-253,-206,3
2023/12/05 15:38:27.918,-260,-212,3
2023/12/05 15:38:27.920,-266,-218,3
2023/12/05 15:38:27.921,-272,-223,3
2023/12/05 15:38:27.923,-277,-227,3
2023/12/05 15:38:27.925,-282,-230,3
2023/12/05 15:38:27.926,-287,-232,3
2023/12/05 15:38:27.928,-292,-233,3
2023/12/05 15:38:27.930,-296,-233,3
2023/12/05 15:38:27.931,-299,-231,3
2023/12/05 15:38:27.933,-300,-229,3
2023/12/05 15:38:27.935,-299,-226,3
2023/12/05 15:38:27.936,-295,-223,3
2023/12/05 15:38:27.938,-287,-220,3
2023/12/05 15:38:27.940,-277,-218,3
2023/12/05 15:38:27.941,-264,-216,3
2023/12/05 15:38:27.943,-251,-215,3
2023/12/05 15:38:27.945,-237,-216,3
2023/12/05 15:38:27.946,-224,-216,3
2023/12/05 15:38:27.948,-213,-218,3
2023/12/05 15:38:27.950,-206,-219,3
2023/12/05 15:38:27.951,-202,-220,3
2023/12/05 15:38:27.953,-201,-221,3
2023/12/05 15:38:27.955,-204,-220,3
2023/12/05 15:38:27.956,-209,-219,3
2023/12/05 15:38:27.958,-214,-216,3
2023/12/05 15:38:27.960,-219,-213,3
2023/12/05 15:38:27.961,-224,-209,3
2023/12/05 15:38:27.963,-226,-206,3
2023/12/05 15:38:27.965,-226,-203,3
2023/12/05 15:38:27.966,-225,-201,3
2023/12/05 15:38:27.968,-223,-200,3
2023/12/05 15:38:27.970,-220,-200,3
2023/12/05 15:38:27.971,-218,-201,3
2023/12/05 15:38:27.973,-217,-203,3
2023/12/05 15:38:27.975,-217,-205,3
2023/12/05 15:38:27.976,-219,-207,3
2023/12/05 15:38:27.978,-222,-208,3
2023/12/05 15:38:27.980,-226,-208,3
2023/12/05 15:38:27.981,-229,-207,3
2023/12/05 15:38:27.983,-230,-205,3
2023/12/05 15:38:27.985,-230,-203,3
2023/12/05 15:38:27.986,-228,-200,3
2023/12/05 15:38:27.988,-224,-198,3
2023/12/05 15:38:27.990,-218,-196,3
2023/12/05 15:38:27.991,-212,-196,3
2023/12/05 15:38:27.993,-207,-197,3
2023/12/05 15:38:27.995,-204,-199,3
2023/12/05 15:38:27.996,-203,-203,3
2023/12/05 15:38:27.998,-206,-206,3
2023/12/05 15:38:28.000,-212,-210,3
2023/12/05 15:38:28.001,-221,-214,3
2023/12/05 15:38:28.003,-232,-218,3
2023/12/05 15:38:28.005,-244,-221,3
2023/12/05 15:38:28.006,-256,-224,3
2023/12/05 15:38:28.008,-266,-226,3
2023/12/05 15:38:28.010,-273,-228,3
2023/12/05 15:38:28.011,-277,-230,3
2023/12/05 15:38:28.013,-277,-231,3
2023/12/05 15:38:28.015,-274,-233,3
2023/12/05 15:38:28.016,-268,-235,3
2023/12/05 15:38:28.018,-260,-236,3
2023/12/05 15:38:28.020,-251,-237,3
2023/12/05 15:38:28.021,-243,-236,3
2023/12/05 15:38:28.023,-237,-235,3
2023/12/05 15:38:28.025,-234,-233,3
2023/12/05 15:38:28.026,-234,-229,3
2023/12/05 15:38:28.028,-238,-225,3
2023/12/05 15:38:28.030,-245,-221,3
2023/12/05 15:38:28.031,-254,-217,3
2023/12/05 15:38:28.033,-265,-213,3
2023/12/05 15:38:28.035,-276,-211,3
2023/12/05 15:38:28.036,-285,-210,3
2023/12/05 15:38:28.038,-292,-210,3
2023/12/05 15:38:28.040,-297,-211,3
2023/12/05 15:38:28.041,-297,-214,3
2023/12/05 15:38:28.043,-294,-216,3
2023/12/05 15:38:28.045,-287,-218,3
2023/12/05 15:38:28.046,-278,-219,3
2023/12/05 15:38:28.048,-267,-218,3
2023/12/05 15:38:28.050,-255,-217,3
2023/12/05 15:38:28.051,-244,-214,3
2023/12/05 15:38:28.053,-234,-210,3
2023/12/05 15:38:28.055,-227,-205,3
2023/12/05 15:38:28.056,-222,-201,3
2023/12/05 15:38:28.058,-220,-197,3
2023/12/05 15:38:28.060,-222,-195,3
2023/12/05 15:38:28.061,-226,-195,3
2023/12/05 15:38:28.063,-232,-196,3
2023/12/05 15:38:28.065,-240,-199,3
2023/12/05 15:38:28.066,-249,-203,3
2023/12/05 15:38:28.068,-257,-207,3
2023/12/05 15:38:28.070,-265,-212,3
2023/12/05 15:38:28.071,-272,-215,3
2023/12/05 15:38:28.073,-277,-218,3
2023/12/05 15:38:28.075,-280,-218,3
2023/12/05 15:38:28.076,-281,-217,3
2023/12/05 15:38:28.078,-280,-215,3
2023/12/05 15:38:28.080,-278,-212,3
2023/12/05 15:38:28.081,-274,-209,3
2023/12/05 15:38:28.083,-269,-206,3
2023/12/05 15:38:28.085,-265,-205,3
2023/12/05 15:38:28.086,-261,-205,3
2023/12/05 15:38:28.088,-257,-206,3
2023/12/05 15:38:28.090,-255,-208,3
2023/12/05 15:38:28.091,-254,-211,3
2023/12/05 15:38:28.093,-255,-213,3
2023/12/05 15:38:28.095,-256,-215,3
2023/12/05 15:38:28.096,-258,-215,3
2023/12/05 15:38:28.098,-261,-213,3
2023/12/05 15:38:28.100,-263,-210,3
2023/12/05 15:38:28.101,-265,-205,3
2023/12/05 15:38:28.103,-265,-200,3
2023/12/05 15:38:28.105,-265,-194,3
2023/12/05 15:38:28.106,-263,-190,3
2023/12/05 15:38:28.108,-260,-187,3
2023/12/05 15:38:28.110,-257,-185,3
2023/12/05 15:38:28.111,-253,-186,3
2023/12/05 15:38:28.113,-249,-188,3
2023/12/05 15:38:28.115,-246,-191,3
2023/12/05 15:38:28.116,-244,-194,3
2023/12/05 15:38:28.118,-242,-198,3
2023/12/05 15:38:28.120,-243,-200,3
2023/12/05 15:38:28.121,-245,-203,3
2023/12/05 15:38:28.123,-248,-205,3
2023/12/05 15:38:28.125,-253,-207,3
2023/12/05 15:38:28.126,-260,-210,3
2023/12/05 15:38:28.128,-267,-215,3
2023/12/05 15:38:28.130,-275,-223,3
2023/12/05 15:38:28.131,-282,-234,3
2023/12/05 15:38:28.133,-289,-247,3
2023/12/05 15:38:28.135,-294,-263,3
2023/12/05 15:38:28.136,-298,-280,3
2023/12/05 15:38:28.138,-299,-296,3
2023/12/05 15:38:28.140,-299,-310,3
2023/12/05 15:38:28.141,-296,-320,3
2023/12/05 15:38:28.143,-293,-326,3
2023/12/05 15:38:28.145,-288,-325,3
2023/12/05 15:38:28.146,-284,-318,3
2023/12/05 15:38:28.148,-281,-305,3
2023/12/05 15:38:28.150,-279,-287,3
2023/12/05 15:38:28.151,-280,-267,3
2023/12/05 15:38:28.153,-282,-246,3
2023/12/05 15:38:28.155,-287,-226,3
2023/12/05 15:38:28.156,-292,-209,3
2023/12/05 15:38:28.158,-298,-196,3
2023/12/05 15:38:28.160,-304,-188,3
2023/12/05 15:38:28.161,-308,-186,3
2023/12/05 15:38:28.163,-310,-188,3
2023/12/05 15:38:28.165,-310,-194,3
2023/12/05 15:38:28.166,-308,-202,3
2023/12/05 15:38:28.168,-303,-210,3
2023/12/05 15:38:28.170,-297,-218,3
2023/12/05 15:38:28.171,-290,-224,3
2023/12/05 15:38:28.173,-283,-227,3
2023/12/05 15:38:28.175,-276,-228,3
2023/12/05 15:38:28.176,-270,-225,3
2023/12/05 15:38:28.178,-265,-219,3
2023/12/05 15:38:28.180,-263,-213,3
2023/12/05 15:38:28.181,-262,-206,3
2023/12/05 15:38:28.183,-262,-200,3
2023/12/05 15:38:28.185,-264,-195,3
2023/12/05 15:38:28.186,-267,-193,3
2023/12/05 15:38:28.188,-270,-193,3
2023/12/05 15:38:28.190,-274,-196,3
2023/12/05 15:38:28.191,-278,-201,3
2023/12/05 15:38:28.193,-282,-208,3
2023/12/05 15:38:28.195,-286,-215,3
2023/12/05 15:38:28.196,-290,-223,3
2023/12/05 15:38:28.198,-293,-230,3
2023/12/05 15:38:28.200,-295,-235,3
2023/12/05 15:38:28.201,-295,-238,3
2023/12/05 15:38:28.203,-295,-238,3
2023/12/05 15:38:28.205,-292,-237,3
2023/12/05 15:38:28.206,-288,-233,3
2023/12/05 15:38:28.208,-282,-228,3
